category;income;savings;debt;benefits;investments;kids;fiscal_partner;consumption_reduced;consumption_standard
2.0;18371.49;27393.14;29266.05;14959.07;13221.27;2.0;1.0;8858.01;7532.31
2.0;22827.17;15431.6;34494.23;12439.97;29465.45;1.0;1.0;9108.89;8674.32
2.0;27704.04;25900.01;20945.5;24344.53;29985.76;4.0;1.0;12480.09;13020.9
2.0;30066.79;31435.81;21575.2;15804.31;17617.52;0.0;1.0;9510.02;10523.38
2.0;25971.66;28783.12;25096.34;25069.97;19576.58;5.0;1.0;12791.5;12985.83
3.0;38710.04;46540.56;16451.25;0.0;62607.33;1.0;0.0;11645.2;12387.21
2.0;25247.46;25018.41;17356.32;15876.42;27706.13;1.0;0.0;10806.92;10856.41
2.0;28319.0;29856.65;11415.5;18023.08;18643.61;4.0;0.0;14062.08;7128.46
2.0;30057.84;34162.57;20030.42;9781.32;25303.74;4.0;1.0;13115.62;14127.18
1.0;6014.6;2740.04;17689.03;27788.47;9948.66;2.0;1.0;3007.3;2465.99
3.0;41829.07;56180.75;14268.44;0.0;78895.07;3.0;0.0;13692.65;15058.47
2.0;21606.23;20940.29;38280.03;8093.84;29374.13;5.0;0.0;12562.18;4522.025
3.0;35230.03;36115.91;12816.83;0.0;106590.63;4.0;0.0;13341.41;13387.41
2.0;17116.5;19662.35;25111.21;15630.15;28788.36;1.0;1.0;8080.97;6504.27
3.0;39560.55;53337.4;10023.21;0.0;97164.78;5.0;0.0;14912.11;15824.22
3.0;40682.44;47920.15;5395.41;0.0;89012.05;3.0;1.0;12288.72;13425.21
3.0;36548.26;57424.74;9149.17;0.0;74729.69;1.0;1.0;10289.34;10599.0
2.0;27401.21;21809.19;20329.19;25101.17;25042.33;2.0;1.0;10754.25;11234.5
2.0;23250.2;36619.39;26299.79;15863.41;24839.18;4.0;1.0;11277.55;10927.59
4.0;215993.95;329197.3;0.0;0.0;328453.67;3.0;1.0;17559.79;34559.03
2.0;20059.2;21909.78;20451.28;18756.33;20615.18;3.0;0.0;10817.17;4621.015
2.0;24388.73;25080.46;27890.97;15963.5;35849.38;3.0;0.0;12072.73;11950.48
2.0;21933.4;38620.03;31122.21;7742.87;20651.57;0.0;0.0;9386.68;8773.36
2.0;25362.52;32712.86;27031.31;8790.36;32228.77;4.0;1.0;11847.88;11920.38
2.0;24889.58;34671.28;40485.02;14298.48;32048.5;2.0;0.0;11471.29;11449.21
3.0;36934.51;49938.97;6678.01;0.0;54454.94;4.0;0.0;13648.21;14035.11
2.0;22836.44;31949.46;27040.5;10558.75;31913.04;2.0;0.0;10937.47;10504.76
4.0;545435.53;359558.34;0.0;0.0;273881.3;3.0;1.0;29090.24;87269.68
2.0;19457.69;17594.52;19209.01;10647.56;29916.23;5.0;0.0;11810.19;3823.749999999999
1.0;4966.59;4212.32;13885.29;17329.41;17153.35;4.0;0.0;2483.3;1241.645
2.0;26827.15;25014.45;30124.2;24443.96;39144.64;0.0;1.0;9024.07;9389.5
2.0;18673.77;36403.54;8389.15;12780.15;17430.95;4.0;1.0;10041.92;4315.925
2.0;27407.49;30246.56;24255.99;16151.39;17940.15;1.0;0.0;11303.72;11785.22
2.0;18887.68;28218.34;31857.14;10692.69;24740.33;3.0;1.0;9533.04;8310.58
2.0;22652.88;22491.71;28611.31;19159.98;40507.7;0.0;0.0;9530.58;9061.15
2.0;21178.09;25924.12;15792.93;21663.16;15048.85;0.0;0.0;9235.62;8471.24
2.0;27407.0;18783.02;22986.02;17217.54;28230.87;1.0;0.0;11303.61;11785.01
2.0;24647.41;15726.91;11472.17;15324.9;34408.47;2.0;0.0;11408.33;11337.81
4.0;596902.31;658168.46;0.0;0.0;342097.87;4.0;0.0;51783.16;113411.44
2.0;31931.3;29946.83;29553.66;23597.17;20423.21;0.0;0.0;11386.26;12772.52
2.0;22466.44;36288.09;24509.23;21588.8;26342.76;3.0;0.0;11515.27;5475.584999999999
2.0;22871.46;22799.56;12472.49;4533.18;28754.14;2.0;0.0;10946.58;10520.87
2.0;25090.77;28539.99;44809.23;6952.09;23183.38;2.0;0.0;11523.6;11541.75
2.0;18915.7;25317.56;43877.48;15660.24;30030.44;2.0;1.0;8972.3;7755.44
3.0;40792.24;75854.87;13951.45;0.0;75072.07;0.0;0.0;11079.22;12237.67
1.0;4000.4;4388.35;18188.97;30121.62;6799.98;4.0;0.0;2000.2;1000.1
2.0;21993.11;31679.57;32124.5;25048.26;4247.62;0.0;1.0;8298.97;7697.59
2.0;24803.54;29289.4;34771.77;10303.36;32073.32;1.0;1.0;9464.64;9425.35
3.0;38460.58;62204.44;8871.7;0.0;116504.97;5.0;0.0;14692.12;15384.23
2.0;26738.5;25513.6;19584.97;13913.26;35367.75;1.0;1.0;9812.93;10160.63
2.0;27027.68;35793.16;32871.81;15083.98;34448.46;1.0;0.0;11216.37;11621.9
3.0;41783.98;45829.3;10929.26;0.0;98106.81;1.0;0.0;12014.08;13370.87
2.0;24504.97;20891.31;32944.13;18706.43;17947.68;5.0;0.0;13576.74;5464.115000000001
2.0;23633.9;41943.44;39482.24;11568.74;29373.79;3.0;0.0;11853.83;11580.61
2.0;20588.01;30441.45;25372.36;9097.32;13880.99;1.0;1.0;8705.84;7823.44
2.0;20617.77;19617.81;25982.93;10030.49;22297.12;5.0;0.0;12216.22;4200.775000000001
2.0;22075.14;27157.13;16265.35;20100.79;24093.47;4.0;1.0;10960.29;10375.32
2.0;21683.36;23543.61;20728.26;17881.28;41302.72;2.0;0.0;10637.67;9974.35
3.0;38991.31;63270.59;8256.89;0.0;97057.81;0.0;1.0;9729.39;10527.65
4.0;416854.7;511875.08;0.0;0.0;278221.21;2.0;1.0;22505.64;62528.2
3.0;39599.55;62657.31;18221.53;0.0;80808.02;0.0;1.0;9771.97;10691.88
2.0;22033.18;21988.3;28009.44;12351.02;15964.35;4.0;0.0;12050.62;4991.28
4.0;559575.65;768061.55;0.0;0.0;339821.66;3.0;1.0;29585.15;89532.1
3.0;40770.26;44017.23;4901.77;0.0;81632.37;2.0;1.0;11484.73;12638.78
2.0;28680.45;12517.74;15274.8;14989.59;20415.51;4.0;0.0;14177.74;7251.3550000000005
3.0;38486.54;55949.08;12925.03;0.0;43551.59;5.0;1.0;13542.71;14240.02
2.0;23251.18;39298.34;41967.7;14763.6;41317.1;0.0;1.0;8487.68;8137.91
3.0;42013.04;64448.04;6287.68;0.0;66882.76;1.0;0.0;12041.56;13444.17
2.0;23649.73;24288.54;27482.6;18083.12;42512.81;2.0;1.0;9966.44;9696.39
2.0;23616.54;24515.72;15490.96;10188.61;32777.25;3.0;0.0;11848.8;11572.1
2.0;24582.24;31784.42;19258.67;9152.05;14166.93;2.0;0.0;11391.38;11307.83
2.0;25056.53;40429.51;33021.93;19144.73;14646.26;3.0;1.0;11013.57;11024.87
2.0;26575.28;31665.17;22001.84;19198.45;16857.41;4.0;0.0;13504.09;6535.594999999999
3.0;42481.12;67681.04;6157.04;0.0;85305.01;1.0;0.0;12097.73;13593.96
2.0;19527.04;27692.96;31426.19;19021.71;27100.1;3.0;1.0;9686.49;8591.9
1.0;6856.89;3897.77;22707.11;40917.0;5766.07;5.0;0.0;3428.44;1714.2250000000001
2.0;31550.14;21811.3;15351.51;18910.29;26887.28;0.0;0.0;11310.03;12620.06
2.0;19644.19;33702.75;8300.61;15589.15;11999.51;2.0;0.0;10107.49;9036.33
3.0;37888.77;46071.65;13311.74;0.0;87376.37;5.0;0.0;14577.75;15155.51
1.0;5323.19;5292.35;13427.21;32658.3;17173.45;5.0;1.0;2661.6;1330.7949999999998
3.0;39815.55;46327.05;5580.96;0.0;90056.02;3.0;1.0;12176.02;13139.13
1.0;7455.44;6599.73;15653.84;18356.16;16229.52;4.0;1.0;3727.72;3504.06
2.0;25463.53;22935.67;39000.68;11177.97;25546.29;2.0;1.0;10347.34;10440.05
3.0;41383.15;61633.02;13083.35;0.0;47573.17;5.0;1.0;14035.14;15311.77
3.0;38876.32;54080.33;6429.53;0.0;66230.16;2.0;1.0;11276.4;12051.66
2.0;27448.9;34894.04;27479.6;11480.96;26465.81;5.0;1.0;13234.67;13724.45
2.0;22744.75;33178.6;24703.02;14414.93;23469.14;1.0;0.0;10231.29;9780.24
3.0;38741.92;42470.29;6830.58;0.0;86375.21;2.0;1.0;11261.61;12010.0
3.0;38726.32;48698.05;8879.48;0.0;77396.46;1.0;1.0;10485.37;11230.63
3.0;39330.87;44233.02;854.02;0.0;66289.76;4.0;1.0;12899.63;13765.8
2.0;26698.12;21569.4;23578.24;17470.48;10350.69;3.0;1.0;11407.55;11747.17
2.0;24104.69;24945.41;38072.58;10607.61;24951.02;4.0;0.0;12713.5;5695.594999999999
3.0;40559.7;34922.96;9785.98;0.0;62004.44;2.0;0.0;12678.36;13790.3
2.0;24482.21;33039.57;33537.2;16948.9;16925.58;4.0;1.0;11610.2;11506.64
2.0;28352.6;29823.64;24318.82;12486.95;20688.74;2.0;1.0;10954.05;11624.57
2.0;18913.8;27840.8;37679.62;10373.6;37444.56;2.0;1.0;8971.9;7754.66
2.0;27579.73;23282.68;27475.9;7362.13;27885.96;0.0;0.0;10515.95;11031.89
3.0;40134.84;22806.48;16941.76;0.0;66450.16;4.0;1.0;13020.23;14047.19
2.0;30368.67;19339.57;32725.5;11812.74;32358.76;4.0;1.0;13199.54;14273.27
2.0;26398.39;30883.79;34858.97;18651.51;12685.68;0.0;1.0;8959.76;9239.44
2.0;28593.38;12604.18;11977.52;12570.38;23658.34;1.0;1.0;10146.81;10865.48
2.0;27966.92;15040.83;25078.54;9993.03;10501.71;1.0;0.0;11432.39;12025.78
3.0;40092.01;54109.26;14294.95;0.0;84273.51;4.0;0.0;14216.56;15234.96
2.0;29467.01;21546.91;11142.73;16536.76;22868.53;4.0;1.0;12956.09;13849.49
2.0;23086.11;30665.41;33020.85;19177.14;33225.64;0.0;0.0;9617.22;9234.44
3.0;39963.22;16191.91;7186.68;0.0;73513.43;0.0;1.0;9797.43;10790.07
2.0;21234.79;32039.42;22864.28;4868.16;28554.98;0.0;1.0;8185.22;7432.18
2.0;21071.13;12629.58;26674.27;15217.99;37556.86;4.0;1.0;10689.21;9903.43
2.0;26374.26;24448.61;14787.11;19300.24;30703.55;5.0;1.0;12912.28;13187.13
2.0;29422.21;23143.01;13057.95;13186.93;27706.43;5.0;0.0;15297.77;7062.219999999999
2.0;26775.17;24118.38;28469.85;14728.33;20522.63;5.0;0.0;14371.31;6201.929999999999
2.0;21883.44;27924.37;35870.11;16693.64;22677.06;0.0;1.0;8282.52;7659.2
2.0;28633.11;24742.61;17396.05;18184.82;26875.23;0.0;1.0;9294.97;10021.59
2.0;27962.32;30789.48;35279.85;10024.87;14787.12;0.0;0.0;10592.46;11184.93
2.0;24396.51;32410.28;17298.57;19785.33;25907.02;2.0;0.0;11343.09;11222.39
3.0;41733.29;16105.28;14397.37;0.0;61288.76;1.0;1.0;10756.0;12102.65
2.0;26300.49;17986.23;18128.1;24700.04;4786.07;5.0;1.0;12890.15;13150.24
3.0;40923.83;53446.7;10890.87;0.0;72666.45;1.0;1.0;10683.14;11867.91
4.0;223616.95;767909.87;0.0;0.0;435873.42;1.0;1.0;15590.42;31306.37
2.0;18324.23;18380.41;33382.73;8790.19;35097.34;1.0;1.0;8298.36;6963.21
2.0;30982.75;21888.43;31880.24;18068.37;20049.13;3.0;0.0;13985.0;15181.55
2.0;22681.61;23100.57;18588.93;11509.86;17696.83;5.0;1.0;11804.48;5438.5650000000005
2.0;30008.85;18766.93;32124.39;21032.62;13656.65;0.0;1.0;9501.33;10503.1
1.0;6366.57;4310.81;17684.65;8605.69;15877.08;0.0;1.0;6273.31;46.629999999999654
2.0;23043.16;4152.99;26882.2;17411.22;39815.65;3.0;1.0;10530.36;10138.99
2.0;27762.72;22937.76;23342.23;10433.08;7083.78;3.0;1.0;11663.05;12215.6
4.0;460325.17;526783.17;0.0;0.0;293163.79;2.0;1.0;23809.76;69048.78
2.0;25359.87;31109.45;30008.55;12186.44;20872.58;2.0;0.0;11593.57;11665.54
2.0;25622.24;11778.71;34332.81;12093.06;18778.22;2.0;1.0;10380.67;10505.12
1.0;7396.32;4550.0;15410.91;35200.41;17539.04;2.0;0.0;3698.16;3402.31
2.0;23889.63;20405.15;37831.78;16477.63;22446.53;0.0;1.0;8583.44;8361.37
1.0;7109.27;5018.59;27164.38;25864.4;14414.47;2.0;1.0;6990.6;59.335000000000036
3.0;39482.26;52228.39;18171.05;0.0;96042.78;1.0;0.0;11737.87;12634.32
2.0;26761.66;23957.08;22628.12;18484.28;26419.75;1.0;1.0;9817.1;10169.43
1.0;9097.03;4737.34;7879.62;25445.3;17239.58;3.0;1.0;7911.05;592.9900000000002
3.0;37863.64;65885.13;6474.97;0.0;85923.7;1.0;0.0;11543.64;12116.36
2.0;27448.98;26297.6;34710.95;21262.15;30849.77;3.0;1.0;11587.76;12077.55
2.0;20679.68;21695.86;15587.02;13209.76;14735.3;0.0;1.0;8101.95;7237.89
1.0;8615.73;6993.82;14368.74;23018.79;22720.25;4.0;1.0;8101.66;257.03499999999985
2.0;24020.37;19660.91;19817.32;17991.48;27848.42;1.0;0.0;10524.69;10328.76
2.0;23934.48;20148.15;24280.7;15633.03;20445.47;3.0;0.0;11941.0;11727.9
3.0;38190.03;52980.05;4867.42;0.0;86248.03;5.0;1.0;13492.31;14130.31
2.0;24897.48;21251.75;25151.25;4569.05;22040.78;0.0;1.0;8734.62;8714.12
2.0;21425.58;13260.46;23663.08;18265.71;33877.27;4.0;0.0;11856.19;4784.695000000001
2.0;20908.12;31118.17;25434.44;16816.56;13731.78;0.0;1.0;8136.22;7317.84
2.0;27409.99;14149.69;40026.8;5088.5;37802.23;4.0;0.0;13771.2;6819.395
3.0;41755.78;37854.09;7085.41;0.0;62996.24;3.0;0.0;13680.92;15032.08
3.0;38099.0;31782.54;13161.21;0.0;94560.15;3.0;0.0;13095.84;13715.64
2.0;26791.95;28132.68;25267.72;17337.65;19080.76;5.0;0.0;14377.18;6207.385
3.0;39689.54;38563.29;11903.19;0.0;92245.52;5.0;1.0;13747.22;14685.13
1.0;11786.82;2878.22;14755.33;25777.03;11774.27;0.0;0.0;8536.05;1625.3850000000002
2.0;26770.55;36150.62;15706.32;21848.57;24947.04;3.0;1.0;11424.93;11779.04
2.0;26065.99;29452.09;13064.34;10391.92;7575.83;4.0;1.0;12037.82;12251.02
2.0;28118.06;16523.26;23129.52;11655.56;22196.7;0.0;1.0;9217.71;9841.32
2.0;20473.56;3073.39;15889.37;15105.01;13701.68;1.0;1.0;8685.24;7779.95
4.0;712614.55;150282.02;0.0;0.0;249764.12;2.0;1.0;31378.44;106892.18
2.0;28862.49;37246.65;38844.44;10547.96;28361.01;5.0;1.0;13658.75;14431.24
2.0;23759.14;12712.35;11672.17;12313.86;27782.39;4.0;1.0;11414.97;11166.8
2.0;26643.28;25022.77;23115.49;16952.39;26691.4;5.0;0.0;14325.15;6159.065
2.0;26392.76;19698.83;19553.1;6584.67;8281.92;4.0;0.0;13445.68;6473.539999999999
2.0;22579.78;21721.51;41890.51;10630.32;19888.78;3.0;1.0;10419.15;9935.1
2.0;24546.5;9559.34;27109.31;12056.23;29507.27;1.0;1.0;9418.37;9327.67
3.0;39066.28;38323.82;8583.13;0.0;104815.88;1.0;1.0;10515.97;11329.22
2.0;25917.69;28183.28;1556.27;5889.12;30297.37;3.0;0.0;12516.13;12699.67
2.0;21437.86;15521.75;22441.41;1903.7;26034.44;1.0;0.0;9930.71;9218.28
2.0;20584.47;13918.71;27325.96;16265.14;29616.84;1.0;0.0;9734.43;8851.32
4.0;776648.6;308180.85;0.0;0.0;295068.84;1.0;0.0;52715.67;124263.78
1.0;6955.15;6365.49;9833.16;22910.58;21185.95;0.0;1.0;6391.03;282.05999999999995
2.0;26195.91;15519.56;37501.6;13907.99;14534.78;0.0;1.0;8929.39;9168.57
4.0;746468.75;401385.3;0.0;0.0;306625.44;5.0;0.0;65985.16;149293.75
3.0;37580.72;67659.14;17730.89;0.0;104612.77;0.0;0.0;10758.07;11274.22
2.0;27385.65;21562.6;32711.44;17633.21;21424.95;3.0;1.0;11572.56;12049.69
2.0;25206.95;30129.88;33103.04;18983.49;25674.63;4.0;0.0;13066.22;6070.365000000001
2.0;25643.4;18103.46;31242.19;14502.85;33520.26;1.0;1.0;9615.81;9744.49
2.0;26255.98;25300.13;32226.78;14836.52;26231.7;1.0;1.0;9726.08;9977.27
2.0;27868.07;22716.21;10639.41;13199.66;40699.14;2.0;0.0;12245.7;12819.31
3.0;39670.61;69762.01;14085.17;0.0;84267.81;5.0;1.0;13744.0;14678.13
2.0;27730.87;30206.94;15372.36;16622.41;37890.13;0.0;1.0;9159.63;9705.8
2.0;25619.09;39665.85;18421.83;11752.89;28144.09;2.0;0.0;11660.96;11784.78
4.0;600608.69;649993.73;0.0;0.0;225349.67;3.0;0.0;49039.56;108109.56
2.0;25773.82;21218.43;35844.35;10042.1;6597.79;3.0;0.0;12474.41;12629.17
2.0;24900.43;22349.71;17639.07;12759.1;23964.6;1.0;0.0;10727.1;10707.18
3.0;40793.64;54662.47;13661.49;0.0;111804.65;3.0;0.0;13526.98;14685.71
3.0;41410.39;60334.88;10876.05;0.0;83009.01;4.0;0.0;14453.87;15735.95
3.0;39072.4;69773.57;9802.9;0.0;53901.18;4.0;0.0;14033.03;14847.51
2.0;25772.82;25321.79;17807.12;7055.16;25395.68;1.0;1.0;9639.11;9793.67
4.0;546735.38;623262.77;0.0;0.0;291259.52;5.0;0.0;51005.15;109347.08
2.0;23865.39;20272.35;26014.7;20784.53;20491.29;2.0;1.0;10011.73;9784.81
2.0;19217.71;25306.27;42886.09;21573.01;20225.44;3.0;1.0;9612.25;8455.79
2.0;29006.82;25318.26;16970.78;8207.02;17865.46;0.0;1.0;9351.02;10152.39
2.0;22157.84;30669.46;32711.38;13793.98;16275.93;4.0;1.0;10982.62;10414.18
2.0;19452.35;18922.5;19716.18;12841.6;23024.83;2.0;1.0;9084.99;7975.46
2.0;25603.24;40009.31;28004.23;24173.44;28258.24;1.0;1.0;9608.58;9729.23
3.0;37505.18;69828.2;8366.04;0.0;65107.87;4.0;0.0;13750.93;14251.97
2.0;24212.46;36449.02;21876.91;9494.76;32319.84;2.0;0.0;11295.24;11137.73
1.0;6659.9;3127.91;13236.37;23720.7;20363.73;0.0;1.0;6331.98;163.96000000000004
2.0;23677.29;18180.23;29656.5;15852.12;13518.72;5.0;1.0;12103.19;5787.05
3.0;38947.39;65731.36;8323.4;0.0;129295.17;2.0;0.0;12452.63;13242.11
3.0;38015.37;75086.54;9054.47;0.0;107881.28;1.0;1.0;10421.38;11024.46
3.0;41517.54;66933.62;3053.3;0.0;89503.15;0.0;0.0;11151.75;12455.26
2.0;22719.44;20346.14;25323.27;13557.6;26496.21;4.0;1.0;11134.25;10678.14
1.0;5076.62;4785.3;21839.22;31427.71;18039.76;4.0;0.0;2538.31;1269.155
3.0;42400.28;43898.8;9396.11;0.0;80920.04;3.0;0.0;13784.04;15264.1
3.0;36847.66;43399.43;12212.95;0.0;51929.98;4.0;1.0;12527.15;12896.68
2.0;30083.44;21669.66;24721.35;20851.25;20677.51;3.0;0.0;13724.2;14740.89
2.0;26688.44;33851.38;31409.22;10480.21;30075.38;1.0;0.0;11138.34;11476.03
3.0;40609.81;43564.23;8994.5;0.0;108747.72;1.0;0.0;11873.18;12995.14
2.0;29400.29;17242.07;21009.48;11613.42;24044.91;5.0;1.0;13820.09;14700.14
2.0;21866.34;29326.49;20375.64;12207.37;32564.05;2.0;1.0;9591.93;8965.2
2.0;21913.57;26320.24;26752.19;8559.8;38429.91;0.0;0.0;9382.71;8765.43
2.0;25723.33;16472.44;14922.92;6359.16;23283.78;4.0;0.0;13231.47;6245.930000000001
1.0;4530.26;1609.43;9600.76;25812.71;20419.83;0.0;1.0;2265.13;1585.59
1.0;6415.93;3073.16;22269.35;32907.27;11272.67;4.0;0.0;3207.96;1603.9850000000001
3.0;39767.84;72297.88;8217.79;0.0;53778.99;0.0;1.0;9783.75;10737.32
2.0;24861.81;25431.86;23309.38;10872.58;30870.02;2.0;0.0;11464.07;11436.43
2.0;25124.63;30593.51;17100.0;13568.19;27390.74;1.0;0.0;10778.66;10803.59
3.0;42625.82;65251.87;11435.71;0.0;94207.24;1.0;1.0;10836.32;12361.49
1.0;7218.56;5671.57;26623.02;28848.3;8929.83;1.0;1.0;6732.45;243.0550000000003
1.0;6070.65;4699.8;10532.62;25649.16;13501.98;3.0;1.0;3035.32;2671.09
3.0;40431.05;38040.05;8174.17;0.0;78897.3;2.0;1.0;11447.42;12533.63
1.0;3389.52;1351.38;14674.27;13868.39;22871.43;1.0;0.0;1694.76;1457.49
2.0;20721.36;38587.65;23969.18;21332.74;11492.17;2.0;1.0;9351.49;8495.76
2.0;25245.59;20322.25;34912.48;24412.58;12153.02;2.0;1.0;10301.57;10350.69
2.0;26478.88;25296.26;16636.33;21622.43;29742.02;3.0;0.0;12678.88;12974.65
1.0;13604.05;9579.03;22104.27;12329.51;14083.57;5.0;0.0;11802.02;901.0149999999994
3.0;38133.31;25612.18;4319.7;0.0;144003.91;5.0;1.0;13482.66;14109.32
2.0;28460.85;36082.63;25455.46;13044.16;48135.22;4.0;0.0;14107.47;7176.69
2.0;19534.98;33864.79;27664.43;15154.23;11295.68;3.0;0.0;10665.14;4434.92
3.0;39096.99;72620.63;11937.78;0.0;86762.43;2.0;0.0;12473.58;13292.98
2.0;22278.0;22364.19;23719.86;19422.92;20658.69;5.0;1.0;11683.4;5297.3
2.0;25478.91;23905.89;28288.78;20366.33;31962.88;4.0;1.0;11879.31;11975.09
2.0;24998.34;16118.92;9708.71;13908.56;15513.95;0.0;0.0;9999.67;9999.34
3.0;39037.44;40520.85;4683.67;0.0;108385.17;4.0;0.0;14026.74;14834.23
2.0;23466.82;19445.28;38445.59;17664.06;21000.51;0.0;1.0;8520.02;8213.39
2.0;29574.36;33206.4;18435.58;15347.22;11091.41;0.0;0.0;10914.87;11829.74
2.0;26305.47;36209.72;17008.8;24974.47;31938.4;5.0;1.0;12891.64;13152.74
2.0;23713.8;24362.57;17324.58;20873.92;38671.88;0.0;1.0;8557.07;8299.83
3.0;39965.14;48880.33;12125.05;0.0;52102.18;5.0;1.0;13794.07;14787.1
2.0;33928.38;26020.21;41423.72;20374.42;17720.05;4.0;1.0;14160.66;15946.34
3.0;41684.6;85016.06;9395.45;0.0;81924.86;4.0;0.0;14503.23;15840.15
1.0;8782.03;4661.07;20976.64;36993.25;14583.31;0.0;0.0;7634.61;573.7100000000005
2.0;23141.19;18985.33;32542.09;10987.31;36910.06;3.0;0.0;11710.95;11339.18
2.0;30119.66;23587.88;21268.53;16285.96;30455.88;4.0;1.0;13132.31;14156.24
2.0;26544.55;8545.58;36181.55;8097.98;17631.18;3.0;1.0;11370.69;11679.6
2.0;25252.75;32534.79;13814.63;17996.37;12994.31;2.0;0.0;11565.72;11616.27
2.0;22893.77;14157.29;40024.96;27141.0;44547.6;2.0;1.0;9807.69;9386.45
3.0;39987.54;62578.8;15090.98;0.0;66258.16;4.0;1.0;12998.13;13995.64
2.0;26979.88;31160.23;17753.7;24475.23;10876.82;5.0;1.0;13093.96;13489.94
2.0;23000.97;17605.35;25339.91;12725.11;22288.96;3.0;1.0;10520.23;10120.43
2.0;20577.92;800.99;32315.13;17096.17;26470.6;4.0;1.0;10556.04;9671.62
2.0;22915.0;28217.6;25688.35;16165.96;28254.75;2.0;0.0;10957.9;10540.9
2.0;26127.05;24039.37;38836.13;16559.37;23409.64;4.0;0.0;13360.66;6383.195
2.0;21559.02;28239.83;5726.38;9245.67;28582.86;0.0;1.0;8233.85;7545.66
3.0;43381.59;42592.04;10710.39;0.0;83599.37;3.0;0.0;13941.05;15617.37
3.0;37469.36;36339.25;2485.44;0.0;96289.81;3.0;0.0;12995.1;13488.97
1.0;4310.16;3654.28;17860.47;10665.31;15171.7;4.0;0.0;2155.08;1077.54
2.0;24134.62;24267.84;33108.78;8551.89;24589.68;1.0;1.0;9344.23;9171.16
2.0;27033.17;19272.36;13779.96;21903.71;13325.51;3.0;0.0;12839.62;13246.25
1.0;13269.69;4006.85;11496.22;29298.89;9775.67;5.0;1.0;10307.88;1480.9050000000007
3.0;40762.95;37693.02;13215.5;0.0;108106.13;1.0;1.0;10668.67;11821.26
3.0;41975.39;70730.13;11198.26;0.0;57187.59;3.0;1.0;12456.8;13851.88
2.0;29487.38;24902.18;21685.13;18552.33;19938.29;1.0;0.0;11782.1;12679.57
4.0;696505.86;479256.64;0.0;0.0;257596.83;5.0;1.0;41342.76;125371.05
1.0;6185.6;4728.72;22875.08;20763.44;11800.05;2.0;0.0;3092.8;2845.38
2.0;29397.4;24026.42;7789.7;20638.63;36776.7;2.0;1.0;11173.45;12052.93
3.0;43037.04;41984.4;8382.44;0.0;113668.82;4.0;0.0;14746.67;16354.08
2.0;23637.11;15500.63;30008.29;8485.44;33094.67;3.0;0.0;11854.76;11582.18
2.0;27943.55;20390.15;32956.32;16697.63;14671.78;4.0;1.0;12544.76;13133.47
2.0;26055.77;17448.78;18643.09;6305.55;32469.97;0.0;1.0;8908.37;9119.52
2.0;23283.62;24828.99;14570.08;12038.45;22476.33;5.0;0.0;13149.27;5067.174999999999
2.0;21509.98;27373.6;23121.66;18243.01;20974.77;1.0;1.0;8871.8;8173.79
2.0;29270.95;33450.01;35471.04;18717.83;17639.98;0.0;0.0;10854.19;11708.38
2.0;27153.63;33061.14;24885.56;11275.08;30539.32;2.0;1.0;10702.26;11132.99
2.0;31208.63;19089.61;28466.72;15164.85;39166.69;0.0;1.0;9681.29;10923.02
2.0;22082.35;16473.94;34777.65;16476.83;22695.35;0.0;1.0;8312.35;7728.82
3.0;38052.0;61218.78;13733.93;0.0;35521.82;4.0;1.0;12707.8;13318.2
2.0;26216.12;20963.67;22535.52;21325.51;26330.45;1.0;0.0;11029.71;11272.93
2.0;22311.07;19406.6;32095.91;14522.21;13291.91;0.0;0.0;9462.21;8924.43
2.0;28008.84;10763.42;17600.03;17382.13;19379.26;2.0;0.0;12282.3;12884.07
1.0;8998.53;3320.74;25123.0;19848.9;8835.95;1.0;0.0;8059.5;469.5150000000003
3.0;41652.8;35833.63;13810.27;0.0;108884.22;3.0;0.0;13664.45;14995.01
1.0;8587.85;6998.98;18715.94;14318.13;11153.02;4.0;0.0;4293.92;2146.965
3.0;39874.8;39338.91;8175.15;0.0;93902.54;2.0;1.0;11386.23;12361.19
3.0;41508.45;48654.22;7793.19;0.0;104429.19;1.0;0.0;11981.01;13282.7
2.0;24717.33;26639.61;29752.44;6134.28;22505.41;2.0;1.0;10190.64;10134.11
2.0;24586.42;48866.26;21191.73;17720.41;14473.3;2.0;1.0;10163.15;10080.43
2.0;27823.34;26254.19;22564.0;16090.84;23947.63;3.0;1.0;11677.6;12242.27
3.0;37142.87;44072.43;12928.5;0.0;57179.01;1.0;1.0;10342.86;10771.43
3.0;42263.54;63653.83;10317.6;0.0;53420.42;1.0;0.0;12071.62;13524.33
2.0;26925.32;32871.63;22550.73;14162.36;33523.65;5.0;1.0;13077.6;13462.66
2.0;25190.49;46979.06;24289.68;13516.05;42697.46;1.0;0.0;10793.81;10831.91
2.0;23584.02;19765.55;22491.85;18412.67;26882.86;1.0;1.0;9245.12;8961.93
2.0;25822.88;26077.72;22380.28;21361.85;16560.74;5.0;0.0;14038.01;5892.435
2.0;23931.84;12181.05;21420.6;16108.88;18135.31;4.0;1.0;11461.6;11247.96
3.0;41114.45;62747.07;6029.68;0.0;109135.34;3.0;0.0;13578.31;14801.2
2.0;27097.21;8489.8;12361.52;4970.69;20018.21;2.0;1.0;10690.41;11109.86
